datetime,aqi,pm2_5,pm10,co,no2,o3,so2,month,quarter,hour,season,tmp,v850,t925,p,t750,v750,v500,u850,u925,u750,u,t500,v,v925,t995,rh,u500,t850
2017-05-21 17:00:00,112.0,31.0,174.0,0.4,12.0,159.0,2.0,5,2,17,spring,30.55,2.95,7.15002,100221.0,-10.05,-0.48,-4.4,5.11,2.52,6.8,-4.27,-46.85,4.93,0.35,28.79,33.0,23.9,-1.9499799999999998
2017-05-21 20:00:00,94.0,51.0,138.0,0.6,19.0,123.0,4.0,5,2,20,spring,22.15,2.32,5.05002,100533.0,-9.94998,2.37,-4.8,5.27,3.54,5.3,-3.59,-47.45,1.63,3.53,22.02,52.5,23.1,-2.04999
2017-05-21 23:00:00,80.0,59.0,78.0,0.6,13.0,105.0,4.0,5,2,23,spring,18.85,3.75,4.55002,100718.0,-9.84998,5.05,-2.8,5.35,6.37,7.18,-2.41,-47.35,-0.35,2.75,19.4,71.6,24.6,-2.04999
2017-05-22 02:00:00,53.0,37.0,,0.7,19.0,70.0,6.0,5,2,2,spring,18.61,5.25,3.95001,100652.0,-9.94998,4.53,-3.2,7.56,7.3,11.2,-1.74,-47.55,-0.88,5.09,18.35,66.2,22.6,-2.04999
2017-05-22 05:00:00,78.0,45.0,106.0,1.4,32.0,47.0,16.0,5,2,5,spring,18.35,4.44,3.8500099999999997,100605.0,-9.84998,1.67,-4.6,10.36,7.29,13.38,-2.19,-47.35,-1.35,6.93,18.18,65.6,25.5,-2.34998
2017-05-22 08:00:00,105.0,79.0,101.0,2.2,48.0,17.0,11.0,5,2,8,spring,18.47,4.25,4.15002,100622.0,-9.54999,2.46,-1.8,12.94,11.77,14.7,-4.24,-46.75,0.82,7.53,17.6,82.9,26.8,-2.75
2017-05-22 11:00:00,64.0,46.0,,1.7,43.0,22.0,2.0,5,2,11,spring,16.51,10.82,3.25,100817.0,-9.94998,8.62,-1.6,12.17,5.56,16.77,-3.3,-46.45,-5.73,4.7,16.29,88.2,34.6,-2.75
2017-05-22 14:00:00,38.0,26.0,,0.8,33.0,31.0,2.0,5,2,14,spring,15.95,6.02,2.65002,100947.0,-10.25,11.11,4.3,9.26,5.95,15.6,-3.09,-45.65,-3.62,-6.38,15.37,90.4,35.7,-3.04999
2017-05-22 23:00:00,35.0,24.0,,0.9,23.0,2.0,2.0,5,2,23,spring,15.45,-9.09,-0.049987800000000006,101150.0,-12.85,-6.1,17.7,1.26,-1.54,15.95,0.56,-45.65,-0.1,-6.98,16.84,85.8,41.1,-7.25
2017-05-23 11:00:00,22.0,15.0,19.0,0.4,31.0,68.0,4.0,5,2,11,spring,24.5,-10.28,-1.04999,101045.0,-17.65,-4.28,-1.0,0.41,-6.08,6.22,1.41,-46.75,-1.93,-10.2,22.75,28.0,41.9,-8.34998
2017-05-23 14:00:00,39.0,15.0,33.0,0.3,25.0,123.0,3.0,5,2,14,spring,27.95,-8.08,-0.8499760000000001,100880.0,-18.45,-3.42,-0.3,1.67,0.9,7.46,-0.98,-47.15,-1.19,-12.39,26.26,18.0,40.9,-8.44998
2017-05-23 17:00:00,60.0,22.0,33.0,0.3,24.0,168.0,3.0,5,2,17,spring,28.25,-11.69,-0.449982,100671.0,-18.85,-4.45,-4.1,3.13,4.37,7.05,-0.48,-47.25,2.98,-12.69,26.95,18.7,34.8,-9.04999
2017-05-23 20:00:00,39.0,21.0,29.0,0.4,37.0,122.0,3.0,5,2,20,spring,21.55,-8.04,0.150024,100600.0,-19.25,-3.6,-5.4,-0.21,0.07,3.15,3.49,-47.65,3.64,-10.63,23.3,31.9,27.7,-9.75
2017-05-23 23:00:00,53.0,23.0,55.0,0.4,36.0,60.0,2.0,5,2,23,spring,19.25,-9.81,0.45001199999999997,100663.0,-19.95,-4.32,-6.4,-0.23,-0.19,0.63,3.91,-48.05,2.04,-8.8,20.89,32.5,20.3,-10.15
2017-05-24 02:00:00,54.0,20.0,58.0,0.5,61.0,2.0,2.0,5,2,2,spring,17.45,-7.8,0.6500239999999999,100612.0,-19.95,-6.87,-9.4,-2.18,-2.01,-1.25,2.7,-49.45,-0.39,-8.05,20.4,29.8,10.1,-9.649989999999999
2017-05-24 05:00:00,59.0,31.0,68.0,0.6,49.0,2.0,2.0,5,2,5,spring,16.05,-8.16,0.75,100626.0,-19.45,-8.62,-13.9,0.08,-0.28,-0.59,1.32,-51.45,-1.75,-6.62,20.43,28.7,4.9,-9.34998
2017-05-24 08:00:00,42.0,24.0,,0.7,84.0,12.0,4.0,5,2,8,spring,24.35,-9.07,0.9500120000000001,100671.0,-18.15,-9.13,-15.5,2.06,1.53,4.88,1.18,-52.95,-1.71,-7.47,23.35,23.1,7.2,-9.34998
2017-05-24 11:00:00,25.0,12.0,13.0,0.5,42.0,80.0,3.0,5,2,11,spring,31.45,-9.18,1.5500200000000002,100536.0,-17.75,-9.73,-13.3,3.71,3.43,7.36,3.37,-52.65,-1.49,-5.76,29.22,13.0,15.9,-8.84998
2017-05-24 14:00:00,47.0,7.0,9.0,0.3,14.0,150.0,3.0,5,2,14,spring,33.05,-12.66,2.45001,100313.0,-18.25,-14.14,-13.1,8.62,7.39,10.02,2.65,-53.35,1.29,-5.95,31.34,10.2,21.1,-8.25
2017-05-24 17:00:00,57.0,13.0,63.0,0.3,16.0,164.0,4.0,5,2,17,spring,33.25,-11.92,3.95001,100027.0,-17.85,-16.7,-13.0,13.27,10.71,13.5,3.48,-52.45,3.61,-6.07,32.07,11.0,22.8,-7.64999
2017-05-24 20:00:00,65.0,13.0,80.0,0.4,35.0,109.0,5.0,5,2,20,spring,25.35,-12.63,4.95001,100026.0,-16.45,-15.4,-11.4,11.05,9.04,7.44,4.75,-51.55,4.99,-12.64,26.61,19.5,15.9,-7.14999
2017-05-24 23:00:00,69.0,13.0,87.0,0.4,42.0,57.0,7.0,5,2,23,spring,22.85,-10.64,3.8500099999999997,100204.0,-14.95,-12.36,-10.1,9.57,6.65,1.77,4.21,-52.45,-0.29,-10.7,24.67,22.2,0.9,-6.04999
2017-05-25 02:00:00,67.0,22.0,84.0,0.6,63.0,2.0,2.0,5,2,2,spring,21.35,-10.07,2.45001,100308.0,-14.15,-10.4,-13.2,1.23,-0.64,-1.9,1.83,-53.35,-3.36,-10.92,23.47,27.5,-8.2,-5.04999
2017-05-25 05:00:00,57.0,10.0,63.0,0.3,84.0,2.0,2.0,5,2,5,spring,20.25,-10.69,2.25,100469.0,-13.35,-11.41,-18.1,1.62,-1.56,-0.14,-0.05,-53.45,-4.05,-11.66,22.19,30.3,-9.8,-4.84998
2017-05-25 08:00:00,52.0,18.0,54.0,0.5,67.0,21.0,2.0,5,2,8,spring,25.15,-12.29,1.65002,100813.0,-13.75,-13.83,-19.0,1.44,-1.3,2.43,-4.61,-52.75,-0.04,-11.1,23.93,30.6,-10.1,-5.14999
2017-05-25 11:00:00,97.0,30.0,143.0,0.8,44.0,86.0,13.0,5,2,11,spring,27.55,-13.13,1.75,100921.0,-14.25,-14.98,-18.0,0.85,-0.77,2.54,-3.81,-52.15,2.94,-12.19,25.05,26.2,-8.9,-5.34998
2017-05-25 14:00:00,92.0,25.0,133.0,0.7,21.0,166.0,7.0,5,2,14,spring,29.25,-12.86,1.9500099999999998,100774.0,-13.95,-13.61,-17.1,0.31,4.68,2.83,-2.05,-51.95,5.11,-12.54,26.7,22.4,-6.6,-5.25
2017-05-25 17:00:00,86.0,26.0,122.0,0.4,17.0,164.0,5.0,5,2,17,spring,27.65,-16.94,2.45001,100717.0,-12.65,-12.59,-14.6,1.65,5.21,0.4,0.39,-51.95,5.81,-13.93,26.35,22.9,-4.8,-5.84998
2017-05-25 20:00:00,68.0,18.0,86.0,0.4,23.0,115.0,4.0,5,2,20,spring,20.85,-13.22,3.5500199999999995,100811.0,-12.55,-12.06,-15.7,-0.32,2.92,-2.47,-0.63,-52.05,5.43,-10.93,20.95,32.0,-0.9,-5.34998
2017-05-25 23:00:00,57.0,19.0,63.0,0.4,26.0,78.0,5.0,5,2,23,spring,17.75,-12.41,4.25,100910.0,-12.85,-12.78,-17.0,-1.88,1.63,-2.34,-0.33,-51.75,3.67,-10.61,18.25,34.5,-0.7,-4.84998
2017-05-26 02:00:00,56.0,21.0,61.0,0.6,36.0,51.0,9.0,5,2,2,spring,15.45,-8.12,4.55002,100831.0,-13.25,-13.08,-17.8,-0.83,2.55,0.23,-0.33,-51.65,1.87,-7.87,16.36,38.7,-3.2,-4.34998
2017-05-26 05:00:00,68.0,26.0,86.0,0.6,76.0,2.0,2.0,5,2,5,spring,13.75,-6.28,5.15002,100735.0,-13.55,-12.88,-19.0,0.36,1.35,0.36,-0.77,-51.45,1.08,-5.79,15.9,40.3,-3.8,-4.44998
2017-05-26 08:00:00,64.0,29.0,78.0,0.6,67.0,15.0,6.0,5,2,8,spring,19.65,-5.93,5.65002,100750.0,-13.45,-13.16,-17.8,-0.36,-0.02,-0.73,-0.71,-51.35,0.73,-3.91,18.14,28.4,-0.5,-4.34998
2017-05-26 11:00:00,85.0,41.0,119.0,0.7,53.0,71.0,13.0,5,2,11,spring,25.85,-5.9,6.15002,100622.0,-13.15,-12.78,-17.1,-0.97,-0.49,-0.12,0.54,-51.35,1.65,-2.54,23.65,22.8,1.8,-3.9499800000000005
2017-05-26 14:00:00,77.0,53.0,97.0,0.5,29.0,181.0,11.0,5,2,14,spring,28.05,-5.72,6.65002,100366.0,-12.65,-13.7,-18.6,0.48,1.28,2.2,0.76,-51.25,2.73,0.24,26.06,20.5,2.8,-2.84998
2017-05-26 17:00:00,121.0,56.0,121.0,0.7,26.0,241.0,11.0,5,2,17,spring,30.65,-5.99,7.25,100149.0,-12.55,-12.62,-19.3,1.99,3.22,3.65,1.17,-51.45,2.87,-1.7,29.15,19.7,3.1,-2.44998
2017-05-26 20:00:00,88.0,41.0,103.0,0.6,,190.0,8.0,5,2,20,spring,24.65,-6.69,8.05002,100093.0,-13.05,-10.48,-18.9,1.21,2.46,2.99,-0.48,-51.65,3.4,-4.15,27.55,30.4,2.8,-2.54999
2017-05-26 23:00:00,89.0,52.0,128.0,0.6,51.0,107.0,10.0,5,2,23,spring,19.25,-6.46,8.65002,100277.0,-13.65,-8.21,-18.9,0.35,2.18,2.17,-4.64,-51.75,1.35,-3.97,19.26,51.4,2.8,-2.84998
2017-05-27 02:00:00,74.0,54.0,72.0,0.8,44.0,54.0,9.0,5,2,2,spring,16.65,-3.26,9.05002,100227.0,-13.35,-8.58,-17.3,1.38,2.84,3.22,-2.74,-51.65,-0.82,-3.14,17.0,58.9,1.3,-2.84998
2017-05-27 05:00:00,52.0,36.0,53.0,1.2,57.0,37.0,19.0,5,2,5,spring,15.65,-4.48,9.05002,100252.0,-13.35,-8.59,-13.9,2.46,3.09,2.24,-2.5,-51.45,-2.15,-1.79,16.18,51.9,1.8,-2.44998
2017-05-27 08:00:00,78.0,42.0,106.0,2.1,70.0,54.0,39.0,5,2,8,spring,21.07,-3.67,9.15002,100281.0,-13.15,-6.53,-12.4,3.32,5.12,1.08,-3.52,-51.45,-1.0,-1.13,19.34,37.1,2.3,-2.04999
2017-05-27 11:00:00,89.0,59.0,128.0,1.5,68.0,100.0,29.0,5,2,11,spring,27.3,-4.34,9.65002,100130.0,-13.15,-5.95,-12.4,5.17,4.95,2.65,-2.44,-51.45,-0.14,-0.79,25.38,29.5,4.1,-1.54999
2017-05-27 14:00:00,103.0,70.0,155.0,1.8,50.0,197.0,35.0,5,2,14,spring,30.55,-6.37,10.05,99979.0,-12.85,-9.38,-11.8,4.54,5.9,1.45,-0.82,-50.95,1.12,-0.06,28.07,26.8,6.0,-0.8499760000000001
2017-05-27 17:00:00,133.0,73.0,172.0,1.7,35.0,266.0,30.0,5,2,17,spring,32.65,-9.06,11.35,99779.9,-12.55,-13.59,-13.4,3.49,5.52,1.88,1.44,-51.05,2.58,-3.33,31.19,23.5,6.2,0.150024
2017-05-27 20:00:00,124.0,77.0,185.0,1.4,43.0,247.0,17.0,5,2,20,spring,25.25,-8.76,12.25,99697.4,-12.55,-13.2,-14.3,6.44,7.77,4.9,-0.25,-51.15,2.08,-3.03,30.83,36.0,4.5,0.9500120000000001
2017-05-27 23:00:00,133.0,101.0,108.0,1.1,33.0,190.0,17.0,5,2,23,spring,22.15,-9.68,12.65,99793.2,-12.75,-10.41,-12.9,5.78,10.64,5.4,-2.8,-51.15,1.71,-2.11,23.12,48.4,1.9,1.35001
2017-05-28 02:00:00,175.0,132.0,144.0,1.2,36.0,106.0,11.0,5,2,2,spring,19.01,-7.61,12.95,99864.8,-12.45,-6.22,-8.9,4.88,8.05,4.57,-2.57,-51.15,-0.51,-6.6,19.87,63.8,0.2,1.45001
2017-05-28 05:00:00,169.0,128.0,143.0,2.2,38.0,62.0,17.0,5,2,5,spring,17.42,-6.43,12.95,99900.1,-12.55,-5.05,-5.6,4.15,1.94,6.09,-2.17,-51.25,-1.5,-5.63,18.61,70.0,3.7,1.25
2017-05-28 08:00:00,173.0,131.0,181.0,2.4,51.0,94.0,51.0,5,2,8,spring,24.3,-4.39,12.65,100068.0,-12.85,-3.9,-4.6,2.39,-0.82,5.32,-2.26,-51.05,-2.78,-3.71,22.63,46.6,7.3,0.9500120000000001
2017-05-28 11:00:00,115.0,87.0,114.0,1.1,30.0,197.0,16.0,5,2,11,spring,33.58,-1.43,11.65,100107.0,-12.85,-1.32,-4.6,2.6,-2.05,4.82,-3.4,-50.95,-4.4,-2.68,30.65,27.1,11.2,0.550018
2017-05-28 14:00:00,56.0,19.0,62.0,0.3,15.0,164.0,3.0,5,2,14,spring,36.55,1.92,11.45,100028.0,-13.15,1.5,-6.9,3.92,-2.42,8.08,-5.88,-50.15,-0.64,0.53,34.42,20.7,16.2,0.350006
2017-05-28 17:00:00,173.0,83.0,218.0,2.2,24.0,346.0,32.0,5,2,17,spring,35.65,3.26,9.850010000000001,100073.0,-12.95,2.67,-12.4,5.76,-1.94,9.12,-7.72,-49.35,1.41,-1.49,34.3,20.1,21.8,0.150024
2017-05-28 20:00:00,117.0,74.0,110.0,1.5,23.0,234.0,22.0,5,2,20,spring,26.25,6.09,8.25,100302.0,-12.95,5.48,-18.7,9.96,1.11,11.9,-1.14,-48.85,1.07,1.14,28.35,35.6,25.2,-0.449982
2017-05-28 23:00:00,81.0,48.0,112.0,0.8,17.0,164.0,12.0,5,2,23,spring,23.35,4.43,7.65002,100619.0,-13.15,7.37,-14.3,10.61,5.17,15.81,0.83,-49.55,-0.09,2.63,25.25,49.0,23.4,-2.54999
2017-05-29 02:00:00,124.0,39.0,197.0,1.2,17.0,102.0,31.0,5,2,2,spring,23.51,1.35,7.55002,100599.0,-13.05,-1.5,-13.3,9.58,6.67,13.92,-1.43,-49.25,-3.22,7.31,24.69,42.2,25.3,-2.75
2017-05-29 05:00:00,110.0,36.0,169.0,1.1,24.0,73.0,24.0,5,2,5,spring,22.1,2.14,7.35001,100645.0,-12.85,-0.03,-9.9,14.9,8.21,17.88,-4.63,-49.65,0.05,7.48,22.68,42.6,28.5,-2.54999
2017-05-29 08:00:00,59.0,31.0,67.0,0.6,17.0,84.0,10.0,5,2,8,spring,25.21,0.6,7.450010000000001,100780.0,-13.05,2.81,-0.8,17.01,11.9,21.1,-6.14,-49.65,0.99,6.13,23.88,19.0,24.9,-2.34998
2017-05-29 11:00:00,68.0,24.0,86.0,0.4,17.0,70.0,6.0,5,2,11,spring,26.46,0.89,7.85001,100763.0,-13.55,3.27,0.5,17.6,11.81,21.2,-6.36,-49.55,1.55,3.82,24.42,21.6,25.0,-1.64999
2017-05-29 14:00:00,62.0,17.0,74.0,0.3,8.0,103.0,4.0,5,2,14,spring,25.55,-0.48,7.35001,100731.0,-13.65,0.89,-10.3,19.14,11.45,22.01,-4.79,-48.05,0.7,-2.38,22.92,24.7,37.0,-1.4499799999999998
2017-05-29 17:00:00,53.0,17.0,55.0,0.5,,107.0,5.0,5,2,17,spring,26.45,-0.31,7.450010000000001,100579.0,-13.75,2.02,-10.76,17.25,10.04,20.8,-4.38,-46.65,-0.16,-3.06,24.85,23.3,42.6,-2.34998
2017-05-29 20:00:00,63.0,29.0,76.0,0.5,20.0,122.0,5.0,5,2,20,spring,21.65,2.38,7.05002,100530.0,-12.95,-0.28,-8.75,13.45,11.13,14.2,-0.89,-47.05,2.77,2.93,21.45,49.4,37.7,-3.3499800000000004
2017-05-29 23:00:00,66.0,27.0,82.0,0.7,33.0,80.0,5.0,5,2,23,spring,19.35,1.92,6.35001,100594.0,-12.35,-1.18,-4.21,14.0,11.55,15.1,-0.13,-47.05,0.87,-0.5,19.1,68.9,35.7,-3.54999
2017-05-30 02:00:00,74.0,32.0,98.0,0.8,41.0,52.0,4.0,5,2,2,spring,18.25,-1.33,6.45001,100499.0,-12.55,-3.05,3.13,13.82,11.43,15.1,-1.25,-47.15,-0.61,-3.67,18.04,78.3,36.8,-3.6499900000000003
2017-05-30 05:00:00,71.0,28.0,91.0,0.6,48.0,37.0,3.0,5,2,5,spring,18.05,-2.94,5.25,100464.0,-12.75,-1.07,5.34,15.36,11.68,14.6,-0.89,-49.05,0.06,-5.49,17.86,77.5,30.7,-3.54999
2017-05-30 08:00:00,73.0,35.0,95.0,0.6,40.0,16.0,2.0,5,2,8,spring,18.45,-1.42,4.15002,100458.0,-12.65,-3.25,1.35,12.91,9.26,17.0,-0.25,-51.05,-1.47,-1.66,17.63,73.7,23.5,-4.14999
2017-05-30 11:00:00,58.0,41.0,66.0,0.6,23.0,77.0,2.0,5,2,11,spring,18.75,-3.99,4.45001,100394.0,-12.95,-3.21,0.83,12.67,7.98,15.59,0.89,-52.35,1.54,-2.75,17.98,80.4,19.6,-4.04999
2017-05-30 14:00:00,59.0,42.0,44.0,0.5,18.0,145.0,4.0,5,2,14,spring,21.05,-4.34,4.55002,100219.0,-13.15,-6.06,-1.87,4.85,-0.77,12.85,0.18,-50.45,2.62,-4.46,19.25,75.5,26.0,-3.9499800000000005
2017-05-30 17:00:00,65.0,47.0,61.0,0.5,16.0,158.0,3.0,5,2,17,spring,25.65,-4.48,4.85001,100017.0,-13.55,-6.52,-1.34,1.54,-6.06,8.98,0.91,-50.75,2.99,-7.08,24.05,50.4,29.3,-4.14999
2017-05-30 20:00:00,67.0,40.0,83.0,0.6,20.0,143.0,2.0,5,2,20,spring,21.25,-5.97,5.45001,99930.7,-14.05,-6.3,2.08,-2.96,-4.47,1.99,0.93,-51.15,2.49,-6.74,23.85,55.5,38.2,-4.75
2017-05-30 23:00:00,88.0,65.0,66.0,0.8,29.0,87.0,3.0,5,2,23,spring,19.15,-4.11,5.65002,99938.5,-13.25,-6.14,-7.61,-1.16,-2.77,2.51,-0.43,-50.85,3.04,-4.17,20.89,69.6,23.8,-4.54999
2017-05-31 02:00:00,73.0,53.0,72.0,0.7,31.0,20.0,2.0,5,2,2,spring,17.35,-5.05,5.75,99814.3,-13.65,-6.58,-21.51,1.55,0.29,5.8,0.55,-51.85,2.27,-1.26,19.99,76.3,19.0,-4.54999
2017-05-31 05:00:00,97.0,72.0,80.0,0.8,38.0,2.0,2.0,5,2,5,spring,14.85,-6.78,5.65002,99739.8,-13.75,-7.18,-20.7,3.76,3.38,7.32,-0.47,-52.25,0.67,-2.41,19.07,88.9,23.7,-4.54999
2017-05-31 08:00:00,155.0,118.0,170.0,1.0,72.0,24.0,2.0,5,2,8,spring,22.72,-7.23,6.55002,99735.0,-13.65,-6.75,-16.87,3.68,4.26,8.3,0.94,-52.05,1.24,-5.92,21.36,58.1,27.9,-4.34998
2017-05-31 11:00:00,145.0,111.0,137.0,0.9,43.0,144.0,5.0,5,2,11,spring,30.8,-7.44,7.15002,99482.3,-14.35,-9.76,-19.07,5.59,6.68,9.2,3.52,-50.75,3.82,-5.61,28.13,29.6,31.8,-3.9499800000000005
2017-05-31 14:00:00,102.0,39.0,60.0,0.5,15.0,203.0,3.0,5,2,14,spring,32.55,-9.07,8.45001,99254.8,-15.15,-11.84,-21.09,9.33,10.13,11.54,3.15,-48.85,4.56,-8.2,30.01,25.5,36.5,-2.94998
2017-05-31 17:00:00,102.0,30.0,67.0,0.6,16.0,204.0,6.0,5,2,17,spring,34.95,-12.36,7.950010000000001,98975.2,-14.95,-15.88,-21.93,14.93,12.18,16.52,3.64,-47.45,5.57,-10.56,33.75,15.3,36.8,-3.4499800000000005
2017-05-31 20:00:00,93.0,41.0,136.0,0.6,27.0,158.0,6.0,5,2,20,spring,27.65,-12.79,7.25,99151.7,-15.35,-16.28,-23.1,15.65,7.59,18.41,3.67,-46.25,0.8,-10.23,29.65,25.7,36.6,-3.8499800000000004
2017-05-31 23:00:00,98.0,38.0,146.0,0.8,22.0,102.0,7.0,5,2,23,spring,23.45,-13.05,6.05002,99546.2,-14.45,-14.64,-21.47,14.82,9.08,16.27,-6.96,-47.75,-2.65,-12.08,24.15,34.3,34.5,-3.54999
2017-06-01 02:00:00,48.0,22.0,48.0,0.7,19.0,79.0,5.0,6,2,2,summer,18.75,-15.19,4.55002,99886.5,-13.75,-16.97,-25.1,9.52,7.23,13.16,-2.37,-49.75,0.01,-12.67,19.44,50.8,26.6,-3.75
2017-06-01 05:00:00,31.0,19.0,31.0,0.6,30.0,20.0,2.0,6,2,5,summer,16.55,-15.08,3.8500099999999997,100013.0,-13.25,-20.55,-25.9,9.44,7.0,12.93,-0.38,-50.65,-1.53,-12.29,18.1,61.9,20.9,-3.4499800000000005
2017-06-01 08:00:00,50.0,30.0,50.0,0.7,41.0,53.0,6.0,6,2,8,summer,24.14,-16.49,3.75,100107.0,-13.15,-22.48,-26.1,6.75,3.54,11.58,0.06,-51.65,-2.47,-10.17,22.75,36.7,19.1,-3.6499900000000003
2017-06-01 11:00:00,36.0,18.0,36.0,0.3,18.0,107.0,4.0,6,2,11,summer,29.75,-18.15,3.8500099999999997,100060.0,-12.45,-21.47,-22.4,6.12,2.8,12.32,-1.58,-51.55,-0.27,-11.21,27.31,18.2,20.1,-3.75
2017-06-01 14:00:00,52.0,20.0,39.0,0.3,9.0,161.0,2.0,6,2,14,summer,30.35,-19.68,4.35001,99966.9,-11.85,-21.32,-16.8,8.06,6.2,12.65,-0.61,-51.25,2.78,-14.39,28.19,16.7,18.8,-3.4499800000000005
2017-06-01 17:00:00,88.0,22.0,52.0,0.4,7.0,190.0,5.0,6,2,17,summer,30.75,-19.82,4.85001,99811.2,-11.45,-19.99,-12.0,8.64,6.48,10.25,0.76,-51.35,3.77,-11.93,29.21,15.9,18.6,-3.04999
2017-06-01 20:00:00,47.0,32.0,,0.6,16.0,149.0,6.0,6,2,20,summer,23.75,-18.31,6.05002,99863.7,-10.95,-17.28,-8.5,11.44,8.8,11.7,-1.36,-51.75,5.19,-6.49,24.15,23.0,18.8,-1.9499799999999998
2017-06-01 23:00:00,60.0,24.0,69.0,0.7,18.0,85.0,11.0,6,2,23,summer,20.25,-5.97,7.15002,99975.8,-12.25,-12.89,-9.2,16.81,11.57,14.42,-2.38,-51.35,2.87,2.91,20.74,31.1,15.4,-1.64999
2017-06-02 02:00:00,81.0,22.0,112.0,1.0,33.0,45.0,5.0,6,2,2,summer,17.15,-6.02,6.75,100062.0,-12.85,-7.47,-8.3,21.2,19.98,19.32,-1.91,-50.75,0.09,4.8,17.8,53.7,14.6,-1.04999
2017-06-02 05:00:00,51.0,3.0,52.0,0.5,30.0,38.0,9.0,6,2,5,summer,15.15,-7.55,7.15002,100067.0,-12.65,-7.91,-10.6,23.37,22.7,20.92,-2.42,-51.35,-0.24,1.7,15.9,76.2,20.9,-1.4499799999999998
2017-06-02 08:00:00,65.0,30.0,80.0,1.5,53.0,17.0,20.0,6,2,8,summer,19.1,-4.98,4.05002,100180.0,-12.75,-6.51,-18.8,20.62,16.79,24.25,-3.68,-50.55,-2.51,0.07,18.04,60.0,29.7,-2.75
2017-06-02 11:00:00,75.0,28.0,99.0,1.7,31.0,49.0,27.0,6,2,11,summer,20.45,-7.27,4.95001,100164.0,-12.75,-5.27,-29.6,23.59,16.25,28.19,-6.96,-48.15,1.14,-6.67,19.02,44.9,40.4,-3.75
2017-06-02 14:00:00,62.0,25.0,74.0,0.8,,,16.0,6,2,14,summer,23.25,-10.83,3.6500199999999996,100160.0,-13.35,-9.74,-24.6,22.66,13.26,28.83,-5.74,-46.55,-0.67,-10.36,20.65,35.7,49.6,-3.8499800000000004
2017-06-02 17:00:00,52.0,24.0,53.0,0.9,25.0,72.0,14.0,6,2,17,summer,22.55,-11.65,2.75,100214.0,-13.95,-13.55,-25.3,21.79,9.87,28.78,-5.67,-46.35,-0.37,-13.03,21.0,37.6,46.9,-4.84998
2017-06-02 20:00:00,57.0,19.0,63.0,0.7,31.0,59.0,8.0,6,2,20,summer,16.65,-13.41,2.15002,100556.0,-13.55,-17.4,-30.89,20.85,11.53,21.71,-2.36,-45.95,-0.3,-12.56,17.05,54.7,47.5,-4.84998
2017-06-02 23:00:00,52.0,17.0,54.0,0.8,32.0,42.0,7.0,6,2,23,summer,14.15,-13.27,2.25,100792.0,-13.25,-16.06,-28.7,18.02,11.56,19.79,-1.36,-44.65,-0.09,-13.0,15.39,62.3,44.2,-4.94998
2017-06-03 02:00:00,26.0,18.0,24.0,1.0,28.0,9.0,2.0,6,2,2,summer,12.85,-13.6,0.25,100858.0,-13.35,-16.14,-21.8,14.75,9.84,18.0,-0.1,-45.05,-1.0,-12.0,15.2,63.5,42.1,-4.64999
2017-06-03 05:00:00,42.0,22.0,42.0,0.9,43.0,2.0,2.0,6,2,5,summer,11.75,-14.9,-0.449982,100897.0,-13.05,-16.06,-12.7,12.87,5.25,18.52,0.62,-44.95,-0.06,-11.42,15.29,68.4,39.3,-4.25
2017-06-03 08:00:00,57.0,38.0,64.0,0.8,43.0,28.0,6.0,6,2,8,summer,18.45,-14.14,-1.14999,100953.0,-13.35,-16.1,-10.3,9.44,0.31,17.14,1.22,-46.05,0.95,-8.48,17.04,47.5,35.8,-4.44998
2017-06-03 11:00:00,59.0,42.0,68.0,0.8,34.0,89.0,9.0,6,2,11,summer,25.15,-10.92,-0.349976,100826.0,-13.75,-14.01,-10.2,9.12,0.98,15.86,0.46,-46.85,0.59,-7.02,21.99,29.7,32.6,-4.94998
2017-06-03 14:00:00,54.0,38.0,55.0,0.6,19.0,146.0,6.0,6,2,14,summer,26.55,-10.14,0.75,100648.0,-14.05,-12.08,-9.2,9.8,3.94,13.89,0.42,-47.35,1.87,-6.44,24.54,23.5,33.7,-5.25
2017-06-03 17:00:00,41.0,19.0,30.0,0.3,12.0,131.0,3.0,6,2,17,summer,27.45,-11.05,1.45001,100522.0,-13.55,-11.89,-14.8,7.97,3.75,13.82,0.63,-45.85,3.28,-10.19,25.98,21.3,39.2,-5.14999
2017-06-03 20:00:00,35.0,12.0,32.0,0.3,17.0,111.0,2.0,6,2,20,summer,21.65,-10.49,2.05002,100493.0,-13.05,-11.57,-21.7,3.38,2.33,11.54,1.39,-44.85,2.71,-11.76,23.95,27.7,46.2,-5.34998
2017-06-03 23:00:00,59.0,23.0,67.0,0.5,30.0,84.0,3.0,6,2,23,summer,19.25,-10.46,2.55002,100614.0,-12.65,-10.77,-24.9,5.31,3.2,12.09,0.76,-43.75,4.01,-9.22,20.37,31.9,51.0,-5.84998
2017-06-04 02:00:00,58.0,30.0,66.0,0.5,54.0,38.0,17.0,6,2,2,summer,17.45,-8.5,2.05002,100617.0,-12.65,-11.25,-18.7,8.21,3.82,12.76,0.94,-43.95,2.78,-4.76,18.62,33.3,51.9,-6.64999
2017-06-04 05:00:00,79.0,37.0,108.0,0.8,54.0,2.0,2.0,6,2,5,summer,15.55,-9.61,1.9500099999999998,100646.0,-12.45,-12.96,-14.5,8.07,5.25,9.02,0.75,-44.55,1.42,-4.51,18.46,39.9,48.2,-6.04999
