datetime,tmp,v850,t925,p,t750,v750,v500,u850,u925,u750,u,t500,v,v925,t995,rh,u500,t850
2015-10-25 08:00:00,10.42,4.57,6.65002,102571.0,-0.649994,5.38,-2.25,4.68,0.88,5.8,-2.73,-13.75,2.07,4.34,9.82001,22.1,8.4,2.55002
2015-10-25 11:00:00,14.441,6.1,6.05002,102416.0,-0.25,6.92,0.26,3.56,0.85,4.81,-1.56,-12.85,2.86,4.59,13.04,17.3,8.86,2.25
2015-10-25 14:00:00,15.97,6.38,6.85001,102136.0,-0.25,7.26,3.51,3.08,1.28,6.0,-0.11,-12.35,4.26,5.52,14.59,23.1,8.73,1.95001
2015-10-25 17:00:00,14.36,6.75,6.85001,101943.0,0.0500183,8.11,5.02,3.44,1.44,7.39,-0.03,-12.85,4.29,5.88,14.11,30.3,10.46,3.05002
2015-10-25 20:00:00,12.05,8.6,5.25,102029.0,-0.0499878,8.7,7.65,2.11,4.62,7.33,3.66,-13.35,3.04,4.59,11.55,54.8,11.55,2.65002
2015-10-25 23:00:00,9.65002,9.91,4.85001,101958.0,0.0500183,8.16,7.9,4.98,4.65,9.9,3.02,-13.75,4.45,7.87,9.25,77.2,14.5,2.55002
2015-10-26 02:00:00,9.25,8.4,5.05002,101714.0,0.350006,4.97,6.68,9.86,6.44,13.29,0.41,-14.45,3.63,6.29,9.05002,77.3,12.4,2.15002
2015-10-26 05:00:00,8.05002,3.07,3.85001,101506.0,0.75,-1.54,0.01,8.86,7.08,10.6,1.15,-12.45,3.15,6.73,8.15002,86.1,16.2,2.65002
2015-10-26 08:00:00,9.04999,-4.03,3.35001,101530.0,-0.549988,-6.55,8.3,5.1,7.74,6.93,2.72,-12.45,2.81,5.16,8.23999,87.3,20.9,4.35001
2015-10-26 11:00:00,12.0,-8.32,5.75,101388.0,-1.94998,-1.29,11.71,9.35,4.47,12.02,3.14,-14.55,2.52,-1.4,10.6,65.2,24.3,3.45001
2015-10-26 14:00:00,13.6,-9.92,6.85001,101145.0,-4.34998,-7.52,11.55,10.66,4.86,16.21,1.3,-16.65,3.19,-4.09,12.32,56.9,32.0,2.35001
2015-10-26 17:00:00,13.92,-14.02,8.45001,101147.0,-5.84998,-14.21,4.94,13.16,11.38,14.19,4.13,-19.85,-2.94,-12.52,14.12,30.0,28.5,2.05002
2015-10-26 20:00:00,11.01,-13.63,6.95001,101438.0,-7.25,-14.13,-12.42,12.75,13.3,10.88,4.02,-20.75,-3.26,-12.91,12.0,26.2,22.4,0.550018
2015-10-26 23:00:00,9.65002,-15.16,5.95001,101484.0,-6.75,-12.34,-6.9,14.23,13.38,11.89,4.24,-20.15,-2.73,-13.53,10.93,25.0,23.05,-0.25
2015-10-27 02:00:00,8.45001,-11.28,5.85001,101447.0,-7.34998,-12.09,-4.98,13.52,9.92,12.62,2.26,-20.35,-2.03,-8.3,10.8,24.3,26.6,-0.349976
2015-10-27 05:00:00,8.15002,-6.17,6.25,101304.0,-6.54999,-9.72,-3.64,9.95,7.13,12.6,2.59,-21.65,-1.23,-1.93,10.08,25.2,28.4,-0.0499878
2015-10-27 08:00:00,9.14001,-4.58,6.35001,101310.0,-6.34998,-5.34,-9.0,7.11,5.42,11.87,1.33,-21.75,2.46,1.38,8.76001,23.5,29.6,0.150024
2015-10-27 11:00:00,13.88,-3.39,6.55002,101219.0,-7.44998,-7.55,-12.75,6.93,5.06,12.32,3.79,-20.15,1.18,-0.23,12.34,17.5,34.4,0.25
2015-10-27 14:00:00,16.8,-1.92,8.65002,100982.0,-7.44998,-5.28,-19.47,7.13,5.97,9.12,4.07,-19.15,0.46,-0.46,15.54,15.9,33.5,1.95001
2015-10-27 17:00:00,14.19,-7.07,9.55002,101040.0,-6.44998,-6.18,-15.27,7.15,5.99,9.99,2.47,-18.85,-1.5,-7.01,15.5,21.1,31.4,2.95001
2015-10-27 20:00:00,10.25,-6.25,8.65002,101329.0,-6.94998,-3.68,-11.42,5.61,4.34,8.76,1.87,-18.35,-0.65,-5.94,12.59,25.7,27.83,2.35001
2015-10-27 23:00:00,9.05002,-7.63,6.95001,101542.0,-7.04999,0.48,-9.03,5.95,1.52,9.9,-1.41,-17.95,-3.44,-9.04,10.36,28.8,29.26,1.15002
2015-10-28 02:00:00,7.35001,-6.52,4.75,101690.0,-6.64999,4.06,-10.02,9.01,2.66,9.39,-1.6,-17.95,-4.33,-12.03,7.97,33.6,31.01,1.05002
2015-10-28 05:00:00,6.25,-6.97,4.25,101803.0,-6.94998,0.45,-11.6,8.78,4.82,10.26,-1.98,-18.55,-4.3,-13.8,6.82001,35.3,32.92,0.450012
2015-10-28 08:00:00,7.54001,-8.08,3.85001,101948.0,-6.94998,-5.6,-11.27,7.66,4.0,11.6,-2.04,-19.55,-2.84,-9.41,7.04001,33.0,34.82,-0.849976
2015-10-28 11:00:00,12.91,-6.39,4.35001,101935.0,-7.25,-7.12,-7.61,7.99,3.92,12.6,1.03,-20.25,-3.94,-6.07,11.34,21.0,36.14,-1.14999
2015-10-28 14:00:00,14.19,-4.02,5.65002,101807.0,-8.25,-8.55,-7.17,4.87,2.81,10.83,2.22,-20.75,-0.7,-1.92,13.13,19.0,38.35,-0.75
2015-10-28 17:00:00,12.24,-7.13,6.35001,101764.0,-8.75,-10.48,-9.37,4.92,4.74,8.73,3.29,-20.85,1.67,-3.2,12.56,24.9,38.74,0.0500183
2015-10-28 20:00:00,9.15002,-9.15,5.85001,101929.0,-8.44998,-7.71,-10.73,6.66,5.16,11.5,3.5,-22.35,-1.23,-9.35,10.19,30.3,36.58,-0.449982
2015-10-28 23:00:00,7.95001,-10.02,4.05002,102034.0,-8.04999,-6.57,-9.75,11.29,5.09,15.81,0.17,-23.65,-4.5,-11.6,8.70999,26.7,34.68,-1.44998
2015-10-29 02:00:00,6.85001,-4.47,2.85001,102152.0,-9.14999,-3.63,-9.32,10.74,5.44,15.09,-0.45,-24.85,-6.56,-10.14,7.22,29.6,33.34,-2.25
2015-10-29 05:00:00,5.65002,-4.07,2.45001,102180.0,-9.34998,-4.28,-9.64,10.85,7.67,15.87,-0.53,-25.95,-7.13,-11.88,6.04001,28.9,32.18,-2.54999
2015-10-29 08:00:00,6.51999,-12.09,0.550018,102362.0,-9.34998,-7.86,-10.63,10.59,8.72,12.13,0.34,-26.75,-4.61,-10.92,6.17001,25.2,28.9,-4.14999
2015-10-29 11:00:00,10.8,-10.14,1.55002,102340.0,-10.45,-12.03,-14.09,9.77,7.91,10.62,4.75,-26.05,-5.97,-8.9,9.35999,16.3,27.86,-4.75
2015-10-29 14:00:00,13.38,-6.45,4.35001,102126.0,-11.25,-11.18,-18.46,8.61,8.18,8.34,5.76,-23.55,-4.85,-6.09,12.17,15.2,24.78,-2.34998
2015-10-29 17:00:00,11.02,-10.06,4.45001,102184.0,-9.94998,-10.84,-18.93,8.15,8.1,7.51,3.79,-22.25,-4.17,-10.41,11.23,20.3,20.09,-2.04999
2015-10-29 20:00:00,7.75,-10.83,2.85001,102413.0,-8.84998,-12.22,-15.77,5.65,4.11,8.2,1.2,-22.55,-4.13,-11.35,8.41,24.4,20.26,-2.94998
2015-10-29 23:00:00,6.15002,-10.75,1.95001,102643.0,-10.05,-10.67,-14.61,7.88,6.36,9.98,0.16,-22.85,-4.99,-10.51,6.85001,28.5,21.64,-4.14999
2015-10-30 02:00:00,5.35001,-9.61,1.35001,102693.0,-9.84998,-10.55,-15.39,7.49,7.33,8.37,0.45,-23.25,-4.77,-9.18,6.01001,31.2,22.1,-4.34998
2015-10-30 05:00:00,4.45001,-11.08,1.65002,102676.0,-9.04999,-11.88,-15.51,8.04,8.07,8.66,1.28,-23.15,-3.83,-8.61,5.45001,33.5,22.3,-4.14999
2015-10-30 08:00:00,6.17001,-12.7,1.65002,102720.0,-8.34998,-14.6,-14.84,7.3,7.3,8.1,1.11,-23.05,-2.82,-9.2,5.79001,30.5,17.5,-3.94998
2015-10-30 11:00:00,11.74,-9.57,2.35001,102725.0,-7.34998,-14.62,-12.53,6.0,5.1,6.74,3.09,-22.55,-3.99,-6.75,10.18,20.7,17.6,-3.75
2015-10-30 14:00:00,13.55,-5.5,4.45001,102546.0,-7.44998,-15.0,-11.6,4.5,3.3,7.2,2.15,-22.55,-2.15,-4.0,12.43,18.1,18.4,-2.14999
2015-10-30 17:00:00,10.95,-7.4,5.15002,102554.0,-7.54999,-15.0,-11.6,4.0,3.2,6.6,2.26,-22.05,1.81,-2.7,11.8,24.3,17.8,-1.04999
2015-10-30 20:00:00,7.95001,-9.4,6.15002,102661.0,-6.44998,-13.9,-11.3,4.6,3.2,6.6,3.6,-21.75,2.78,-2.8,8.60999,31.3,11.7,0.550018
2015-10-30 23:00:00,6.75,-7.7,5.95001,102761.0,-5.64999,-10.5,-9.1,5.9,2.8,6.7,2.18,-21.15,0.1,-3.3,9.01001,33.4,9.0,0.150024
2015-10-31 02:00:00,6.75,-9.0,5.05002,102821.0,-5.25,-9.5,-6.6,4.8,2.4,4.5,0.3,-20.35,-3.4,-8.6,8.79999,34.2,7.3,-0.449982
2015-10-31 05:00:00,5.25,-8.0,4.55002,102850.0,-4.54999,-8.4,-4.9,3.4,4.2,4.6,-0.24,-19.85,-2.95,-7.9,7.14999,38.1,6.5,-0.149994
2015-10-31 08:00:00,6.65002,-6.8,4.75,102837.0,-2.64999,-4.8,-2.1,4.2,5.1,3.3,-0.58,-20.05,-2.68,-6.1,6.26001,37.3,7.7,0.850006
2015-10-31 11:00:00,11.45,-6.0,4.75,102838.0,-3.04999,-3.5,-0.6,5.4,4.4,4.3,0.33,-19.95,-0.42,-3.1,10.3,27.4,8.0,0.950012
2015-10-31 14:00:00,14.91,-3.0,5.95001,102488.0,-2.25,-1.9,-0.2,4.9,2.3,3.5,0.98,-20.05,2.43,1.3,13.83,23.0,7.7,2.85001
2015-10-31 17:00:00,12.3,-3.7,6.65002,102406.0,-2.75,-2.0,-0.03,3.5,2.5,2.6,1.3,-19.95,3.38,2.9,13.07,29.6,5.7,2.45001
2015-10-31 20:00:00,9.75,-4.5,7.55002,102414.0,-3.25,-1.6,0.4,2.1,3.3,2.8,3.44,-19.85,3.1,1.8,10.69,34.8,3.2,2.65002
2015-10-31 23:00:00,8.95001,-3.3,7.95001,102299.0,-3.84998,-1.5,0.09,2.5,3.5,2.8,2.59,-19.85,1.86,0.8,10.41,35.4,0.5,2.55002
2015-11-01 02:00:00,7.05002,-3.7,7.65002,102203.0,-3.84998,-1.6,0.8,2.7,2.2,2.4,0.81,-20.65,0.05,-2.0,10.28,42.2,-3.6,2.45001
2015-11-01 05:00:00,7.09,-4.6,7.25,102076.0,-3.94998,-1.9,-3.4,3.7,2.7,2.9,-0.89,-20.65,-1.5,-4.2,9.79999,40.1,-5.6,2.35001
2015-11-01 08:00:00,9.12,-5.4,6.65002,102112.0,-4.14999,-3.2,-6.2,2.9,3.0,2.4,-0.07,-20.85,-1.36,-4.3,8.79001,33.6,-6.4,1.95001
2015-11-01 11:00:00,13.06,-5.3,6.45001,102014.0,-4.14999,-5.6,-7.02,2.5,3.9,1.9,1.22,-21.05,-0.97,-4.2,12.03,23.4,-6.4,2.05002
2015-11-01 14:00:00,17.2,-5.4,8.75,101755.0,-3.54999,-10.0,-11.8,2.2,3.6,0.4,2.59,-21.15,1.34,-0.4,16.18,17.2,-1.4,3.25
2015-11-01 17:00:00,14.04,-7.4,9.85001,101659.0,-2.54999,-10.5,-12.8,4.5,5.1,0.3,2.58,-20.55,3.2,-0.95,15.14,25.3,-1.4,4.35001
2015-11-01 20:00:00,11.05,-8.7,11.05,101660.0,-2.25,-8.1,-12.4,2.5,5.5,0.0,3.87,-19.65,3.17,-3.6,12.13,30.0,-1.1,5.45001
2015-11-01 23:00:00,9.45001,-7.1,11.05,101676.0,-1.44998,-6.3,-11.33,2.9,4.15,1.56,2.53,-19.55,-0.05,-3.7,12.13,31.1,2.1,5.65002
2015-11-02 02:00:00,7.45001,-5.8,10.85,101689.0,-1.94998,-4.4,-12.1,2.8,2.9,2.4,0.12,-18.85,-1.49,-2.9,12.06,32.9,1.9,5.45001
2015-11-02 05:00:00,6.65002,-3.1,10.75,101712.0,-1.75,-3.7,-13.22,4.2,3.7,4.5,0.2,-18.05,-1.66,-2.7,11.36,32.1,0.9,5.35001
2015-11-02 08:00:00,8.85001,1.3,10.75,101773.0,-1.04999,-2.7,-12.7,4.9,3.4,5.7,0.33,-17.55,-1.63,-1.8,10.8,32.3,1.1,5.45001
2015-11-02 11:00:00,15.49,4.0,10.45,101806.0,0.150024,-1.7,-10.21,4.3,2.4,5.4,0.91,-16.55,-0.14,0.2,14.55,20.5,1.3,5.95001
2015-11-02 14:00:00,18.97,4.9,10.55,101550.0,2.55002,-1.5,-6.5,5.6,2.8,6.0,1.44,-15.45,3.58,4.7,17.86,17.0,4.8,6.25
2015-11-02 17:00:00,14.95,3.77,10.95,101528.0,3.75,-0.79,-6.47,5.76,4.87,4.47,1.56,-14.75,3.15,5.4,16.6,23.6,5.2,6.95001
2015-11-02 20:00:00,12.65,3.2,11.35,101679.0,4.45001,0.4,-8.52,3.9,6.4,2.8,1.58,-14.65,2.93,6.0,14.99,28.3,2.8,7.35001
2015-11-02 23:00:00,11.25,6.51,11.75,101716.0,4.75,2.63,-5.82,6.59,7.94,3.17,1.05,-14.45,2.69,7.53,13.85,30.9,1.9,7.05002
2015-11-03 02:00:00,10.15,9.4,10.95,101788.0,4.75,5.5,-1.05,6.51,8.98,5.54,0.75,-13.95,3.99,9.2,11.63,35.3,2.3,6.55002
2015-11-03 05:00:00,8.73001,10.71,10.25,101780.0,5.15002,6.98,1.78,5.33,8.73,6.09,1.23,-13.75,3.13,9.59,10.32,45.5,4.4,6.95001
2015-11-03 08:00:00,8.81,11.48,9.85001,101896.0,6.25,8.55,4.27,4.75,8.54,6.09,-0.13,-13.25,3.31,11.69,8.48999,49.5,6.8,6.85001
2015-11-03 11:00:00,15.19,12.93,8.65002,101873.0,6.15002,12.11,6.88,5.45,7.27,7.19,2.08,-13.15,4.73,11.01,13.61,31.8,9.3,6.05002
2015-11-03 14:00:00,18.24,13.98,9.55002,101729.0,5.95001,13.4,8.16,6.62,3.95,8.86,2.89,-13.35,6.04,9.43,17.13,29.2,11.01,5.85001
2015-11-03 17:00:00,15.38,12.32,10.55,101636.0,6.15002,10.81,8.88,7.74,5.29,11.29,1.01,-13.45,4.04,10.73,16.41,35.5,10.98,4.15002
2015-11-03 20:00:00,11.64,10.53,10.65,101760.0,5.35001,10.76,7.34,5.93,4.75,11.49,-0.14,-14.05,1.9,9.47,13.98,44.8,11.06,3.75
2015-11-03 23:00:00,11.37,8.77,10.55,101793.0,4.85001,7.62,7.31,7.61,5.86,12.1,0.88,-14.15,3.07,9.37,13.09,44.6,9.22,4.15002
2015-11-04 02:00:00,10.1,7.79,9.75,101775.0,4.25,5.64,8.04,7.07,8.26,10.84,1.77,-14.65,3.34,9.17,11.37,47.4,7.66,5.15002
2015-11-04 05:00:00,8.78,6.52,9.15002,101778.0,3.55002,5.26,9.53,5.81,6.19,8.58,0.95,-14.95,2.22,7.46,10.64,52.2,7.34,6.15002
2015-11-04 08:00:00,10.0,9.37,8.75,101883.0,1.95001,6.37,10.47,4.1,4.74,5.64,-0.09,-14.95,2.72,9.19,9.59,51.1,8.0,5.85001
2015-11-04 11:00:00,13.31,8.87,8.65002,101837.0,1.85001,6.43,8.74,4.04,3.87,6.03,-0.03,-15.25,1.57,7.18,12.29,42.4,9.47,5.75
2015-11-04 14:00:00,16.05,7.92,8.25,101771.0,1.95001,5.26,5.35,4.17,1.46,8.55,0.13,-15.25,2.14,5.83,15.12,36.7,10.63,5.75
2015-11-04 17:00:00,12.7,5.81,9.45001,101754.0,1.85001,2.73,3.62,4.4,0.4,8.09,0.69,-14.95,-0.78,5.35,15.52,49.9,10.67,5.35001
2015-11-04 20:00:00,12.03,5.18,9.35001,101962.0,2.25,1.58,2.72,5.05,-1.05,7.22,-0.95,-14.75,-2.81,3.39,13.04,47.7,13.71,3.95001
2015-11-04 23:00:00,11.85,2.38,9.25,102033.0,1.55002,0.96,1.9,4.11,-1.16,5.63,-0.53,-15.35,-2.97,1.43,12.73,48.3,16.18,3.95001
2015-11-05 02:00:00,12.45,-0.8,9.15002,102046.0,0.850006,1.79,2.49,2.42,-0.08,4.19,-0.05,-15.45,-2.45,1.3,12.98,46.8,16.51,3.85001
2015-11-05 05:00:00,11.71,-0.89,7.45001,102191.0,-0.549988,2.83,4.04,-1.05,-2.78,0.61,-1.68,-16.25,-4.05,-1.63,11.56,58.0,15.1,2.85001
2015-11-05 08:00:00,11.37,2.07,5.55002,102406.0,-1.75,3.18,4.33,-4.21,-11.12,1.29,-2.82,-16.05,-2.55,-3.27,11.18,72.1,12.65,1.95001
2015-11-05 11:00:00,9.82999,0.23,2.85001,102611.0,-2.75,2.03,4.16,-5.53,-12.4,2.09,-7.42,-15.75,-0.79,-3.11,9.35999,56.3,12.89,1.15002
2015-11-05 14:00:00,9.48001,1.26,1.45001,102637.0,-2.84998,4.6,6.01,-5.17,-7.81,4.49,-5.54,-16.05,-0.13,-1.29,8.70001,55.9,10.35,0.450012
2015-11-05 17:00:00,7.10999,-1.77,-0.149994,102757.0,-3.44998,5.18,4.76,-5.39,-9.03,1.93,-6.65,-15.85,-0.13,-3.73,6.64999,55.1,12.62,-0.349976
2015-11-05 20:00:00,5.20999,0.6,-0.849976,102834.0,-3.25,6.72,3.7,-4.62,-4.83,-2.87,-4.04,-15.75,-2.25,-4.16,4.51999,64.5,11.55,-0.75
2015-11-05 23:00:00,5.35001,-0.23,-1.54999,102831.0,-3.44998,6.84,4.86,-7.0,-8.57,-1.72,-4.37,-15.35,-2.26,-4.0,4.67999,69.6,10.66,-1.34998
2015-11-06 02:00:00,4.70001,1.61,-1.75,102726.0,-1.75,10.02,7.9,-10.16,-6.58,-2.4,-2.48,-15.05,-3.9,-2.97,4.07999,76.8,10.5,-1.75
2015-11-06 05:00:00,4.23999,-0.74,-2.54999,102728.0,-1.75,7.58,10.94,-11.77,-6.57,-3.99,-2.3,-14.85,-3.53,-3.09,3.57999,80.3,11.41,-2.94998
2015-11-06 08:00:00,2.25,3.21,-3.84998,102765.0,-1.64999,9.36,16.92,-11.14,-9.01,2.02,-3.85,-15.55,-3.96,-5.52,1.76001,86.8,11.96,-1.14999
2015-11-06 11:00:00,1.34,2.15,-3.94998,102796.0,-2.34998,6.78,9.5,-9.56,-9.85,2.89,-3.42,-15.15,-0.97,-5.24,0.959991,96.3,13.53,-2.54999
2015-11-06 14:00:00,1.19,2.35,-3.64999,102601.0,-1.94998,5.07,4.24,-4.53,-7.84,4.18,-1.5,-13.75,-2.09,-5.84,0.670013,99.0,19.97,-1.25
2015-11-06 17:00:00,1.64999,-1.2,-2.94998,102527.0,-1.64999,3.61,7.31,-4.77,-7.66,1.31,-2.05,-14.25,-1.82,-4.35,1.25,93.4,19.83,-1.64999
2015-11-06 20:00:00,1.48001,1.03,-2.04999,102616.0,-1.75,4.81,13.67,-7.12,-6.95,-3.14,-1.29,-13.95,-3.48,-3.77,1.10999,88.0,17.2,-1.94998
2015-11-06 23:00:00,1.45001,0.56,-2.44998,102652.0,-2.54999,4.8,16.34,-6.54,-6.63,-2.07,-1.16,-14.35,-2.82,-3.13,0.940002,88.7,14.01,-1.34998
2015-11-07 02:00:00,0.550018,2.71,-1.94998,102511.0,-2.25,7.68,9.34,-3.29,-5.12,-0.25,-2.26,-14.85,-5.73,-4.6,0.130005,96.8,11.92,-0.349976
2015-11-07 05:00:00,0.48999,0.48,-0.849976,102436.0,-2.04999,6.05,9.61,-2.77,-4.45,5.12,-1.22,-14.95,-3.93,-4.36,0.149994,96.5,13.41,-0.649994
2015-11-07 08:00:00,1.10999,-0.32,-0.649994,102443.0,-1.84998,5.43,3.8,-3.44,-3.91,3.4,-1.68,-15.25,-5.11,-5.29,0.5,82.2,15.57,-0.75
2015-11-07 11:00:00,3.01999,-1.62,0.25,102339.0,-1.64999,2.61,-0.87,-2.95,-2.5,4.03,-1.35,-13.45,-3.73,-4.35,2.29001,71.6,17.97,-1.04999
2015-11-07 14:00:00,4.28,-0.05,0.350006,102148.0,-0.75,2.55,0.82,-2.8,-0.99,3.41,-2.87,-11.85,-3.7,-4.5,3.35999,62.8,19.42,-0.349976
2015-11-07 17:00:00,4.42001,-0.12,0.450012,102136.0,-1.25,-1.45,2.98,-2.29,-2.12,2.19,-1.45,-12.85,0.67,-3.07,3.92001,66.5,15.21,-0.25
2015-11-07 20:00:00,3.26999,1.31,-0.549988,102358.0,-3.14999,1.08,6.22,-0.49,-1.03,-0.45,-2.21,-13.55,-1.29,-2.22,2.78,72.1,15.22,-1.04999
2015-11-07 23:00:00,2.15002,-0.3,0.150024,102293.0,-2.75,1.91,7.21,1.05,-0.88,1.15,-0.48,-14.65,0.19,-1.83,2.48001,82.6,14.68,-0.949982
2015-11-08 02:00:00,2.65002,0.58,0.25,102195.0,-3.04999,4.46,9.97,1.8,0.07,3.01,0.8,-14.85,0.43,-0.7,2.34,71.1,18.4,-0.849976
2015-11-08 05:00:00,3.20999,-0.72,-0.149994,102154.0,-3.75,3.02,9.38,2.08,1.02,4.99,1.09,-14.95,1.16,-0.62,2.82999,69.0,19.5,-1.34998
2015-11-08 08:00:00,2.88,-4.56,-0.949982,102181.0,-4.04999,-2.09,12.32,3.9,1.59,5.72,-0.34,-16.05,-0.66,-3.13,2.29999,69.6,20.4,-1.25
2015-11-08 11:00:00,4.88,-6.76,-0.25,102143.0,-4.04999,-6.13,7.15,4.2,1.35,5.87,0.04,-17.65,0.42,-1.65,4.16,56.7,19.45,-0.549988
2015-11-08 14:00:00,6.23001,-6.28,-0.349976,101995.0,-4.04999,-5.38,1.29,4.19,1.51,6.26,0.71,-18.75,1.39,-0.4,5.28,55.1,19.43,-0.449982
2015-11-08 17:00:00,5.64999,-7.48,1.75,101981.0,-4.44998,-7.54,-4.1,4.71,1.04,7.57,0.93,-19.25,1.3,-1.19,5.79001,63.2,17.91,-0.149994
2015-11-08 20:00:00,4.10999,-10.06,1.95001,102162.0,-5.14999,-9.89,-8.77,5.53,2.83,5.63,1.74,-19.65,0.61,-2.53,4.69,79.0,16.87,-0.149994
2015-11-08 23:00:00,3.25,-8.95,3.15002,102164.0,-5.14999,-8.08,-8.01,6.91,2.86,6.84,1.08,-19.85,1.43,-2.68,4.07999,84.7,16.01,-0.149994
2015-11-09 02:00:00,2.01001,-10.11,3.35001,102154.0,-4.94998,-9.22,-8.8,6.98,2.74,7.45,0.55,-19.75,1.1,-4.43,3.32001,90.0,14.1,-0.349976
2015-11-09 05:00:00,1.39999,-9.99,3.55002,102159.0,-5.14999,-9.9,-6.7,7.43,3.46,7.71,0.55,-19.85,1.01,-4.91,3.29999,91.9,14.61,-0.25
2015-11-09 08:00:00,3.09,-7.6,2.55002,102342.0,-5.34998,-8.67,-5.6,5.41,4.0,4.77,0.78,-20.25,1.49,-3.0,2.57999,89.0,15.3,-0.449982
2015-11-09 11:00:00,6.92999,-4.8,3.05002,102317.0,-5.44998,-6.6,-7.2,4.81,3.78,4.98,0.16,-20.35,1.16,-1.08,6.0,69.6,14.95,-0.25
2015-11-09 14:00:00,8.16,-0.7,3.35001,102230.0,-5.14999,-6.06,-9.33,3.95,4.11,6.43,0.7,-20.25,3.3,1.2,6.95001,69.3,15.1,0.25
2015-11-09 17:00:00,6.81,1.24,3.15002,102247.0,-4.34998,-5.85,-8.87,3.19,1.72,6.83,-0.01,-20.15,1.57,1.77,7.82001,75.2,15.16,0.550018
2015-11-09 20:00:00,4.69,-0.49,1.85001,102388.0,-4.25,-5.21,-8.03,2.67,3.48,4.96,-0.2,-20.45,0.36,1.92,6.23999,90.3,14.87,1.05002
2015-11-09 23:00:00,3.92001,0.65,1.45001,102417.0,-4.04999,-1.36,-8.88,1.64,4.87,5.08,-0.77,-20.45,1.36,2.38,5.51001,91.1,15.8,1.25
2015-11-10 02:00:00,2.79001,4.9,1.15002,102471.0,-4.04999,2.66,-7.84,3.1,4.0,5.97,0.12,-20.95,1.74,2.32,3.54001,87.4,15.5,0.650024
2015-11-10 05:00:00,1.85999,4.45,0.450012,102436.0,-3.25,-0.71,-5.99,6.16,3.65,8.35,-1.17,-21.55,0.79,3.09,3.45001,92.1,15.95,0.25
2015-11-10 08:00:00,4.87,3.37,-0.649994,102545.0,-2.14999,-2.12,-5.69,6.02,2.59,7.63,-0.37,-22.15,1.96,4.26,4.59,88.0,17.36,-0.549988
2015-11-10 11:00:00,5.44,3.18,0.25,102582.0,-1.64999,-2.61,-4.67,4.66,2.88,7.04,-0.61,-22.65,2.47,4.21,4.92001,85.7,17.75,-2.04999
2015-11-10 14:00:00,6.62,2.43,0.450012,102386.0,-0.549988,-1.32,-2.87,3.16,0.82,7.08,-0.4,-23.15,2.69,3.74,5.98001,75.9,18.28,-1.44998
2015-11-10 17:00:00,6.17001,3.06,0.550018,102375.0,-0.349976,-1.17,-3.82,3.92,1.81,6.28,-0.58,-22.75,1.69,3.66,6.01999,77.7,19.58,-1.75
2015-11-10 20:00:00,5.67999,0.11,-0.349976,102510.0,-0.849976,-1.32,-6.59,2.69,1.89,5.45,-0.45,-22.15,1.04,2.28,5.95999,78.7,20.2,-1.44998
2015-11-10 23:00:00,3.57999,-1.78,-0.349976,102545.0,-1.25,-0.73,-6.8,2.38,2.06,5.6,0.09,-22.05,0.68,2.92,5.82001,88.0,18.71,0.550018
2015-11-11 02:00:00,2.47,-2.05,-0.149994,102533.0,-1.34998,0.29,-5.76,1.76,2.29,6.42,-0.39,-22.05,-0.65,2.02,5.35001,91.2,16.33,1.65002
2015-11-11 05:00:00,1.98001,-2.22,0.650024,102523.0,-1.44998,-0.38,-3.93,0.95,1.57,6.47,-0.99,-22.25,-0.51,-0.05,4.76001,91.6,14.79,1.85001
2015-11-11 08:00:00,4.72,-0.33,-0.149994,102634.0,-1.64999,0.15,-1.41,0.88,0.97,5.48,-0.62,-22.45,-0.37,-0.64,4.73001,85.6,14.22,1.35001
2015-11-11 11:00:00,7.53,0.9,0.450012,102631.0,-1.44998,1.59,2.37,0.76,-0.2,5.28,-0.41,-22.65,0.5,0.06,6.59,66.7,12.64,1.45001
2015-11-11 14:00:00,8.20999,3.86,-0.25,102613.0,-1.44998,4.25,3.13,0.31,-0.13,4.37,-0.3,-22.55,1.6,2.94,7.35999,65.4,13.3,1.35001
2015-11-11 17:00:00,8.01999,3.97,0.25,102625.0,-1.64999,4.17,2.89,2.61,0.32,5.22,0.23,-22.25,1.47,3.25,7.62,67.2,11.84,0.450012
2015-11-11 20:00:00,7.13,4.78,-0.0499878,102708.0,-1.75,6.6,1.92,6.89,2.05,4.92,-0.45,-22.45,0.81,3.26,6.67999,73.2,12.43,-0.149994
2015-11-11 23:00:00,6.79001,4.5,0.350006,102749.0,-2.14999,5.19,0.74,8.74,2.17,7.86,-0.4,-21.95,0.75,2.77,6.48001,77.1,13.19,-0.25
2015-11-12 02:00:00,6.10001,1.75,0.150024,102722.0,-2.34998,3.89,-3.4,8.4,2.17,9.37,-0.33,-21.15,0.15,1.02,6.09,80.7,13.19,0.75
2015-11-12 05:00:00,4.31,-0.33,0.0500183,102615.0,-2.14999,1.03,-2.31,4.08,1.64,6.19,0.31,-20.35,0.3,1.26,5.70001,90.0,10.75,1.55002
2015-11-12 08:00:00,5.76999,0.27,0.350006,102685.0,-2.84998,3.93,2.29,4.55,2.47,8.3,0.41,-19.75,1.36,1.0,5.25,85.1,10.01,1.15002
2015-11-12 11:00:00,7.70999,2.22,0.650024,102649.0,-1.84998,4.43,3.18,3.22,3.05,8.17,1.9,-19.95,1.85,2.67,6.85001,74.4,11.19,1.35001
